city, state_id, state_name, county, longitude, latitude, zips, fips id
Collingswood,NJ,New Jersey,Camden,39.916,-75.0759,08107 08108,1840016611
Maywood,NJ,New Jersey,Bergen,40.9024,-74.0632,7607,1840003536
Stockton,NJ,New Jersey,Hunterdon,40.4062,-74.976,8559,1840001042
Lawrenceville,NJ,New Jersey,Mercer,40.3018,-74.7378,8648,1840005473
Browns Mills,NJ,New Jersey,Burlington,39.9736,-74.569,8015,1840005517
Rio Grande,NJ,New Jersey,Cape May,39.0197,-74.8761,8242,1840005867
Pemberton,NJ,New Jersey,Burlington,39.9715,-74.6856,8068,1840001480
National Park,NJ,New Jersey,Gloucester,39.8676,-75.1853,8063,1840003788
Alloway,NJ,New Jersey,Salem,39.5621,-75.351,08001 08079 08098,1840005590
Carneys Point,NJ,New Jersey,Salem,39.7072,-75.4674,08023 08069,1840005591
Florence,NJ,New Jersey,Burlington,40.119,-74.8096,8518,1840033278
Haddonfield,NJ,New Jersey,Camden,39.8953,-75.0344,8033,1840016699
Petersburg,NJ,New Jersey,Morris,41.0082,-74.524,7438,1840033378
Kinnelon,NJ,New Jersey,Morris,40.9847,-74.3863,7405,1840000952
Springdale,NJ,New Jersey,Somerset,40.607,-74.5088,7059,1840033417
Jerseyville,NJ,New Jersey,Monmouth,40.2393,-74.2293,7728,1840033311
East Newark,NJ,New Jersey,Hudson,40.7511,-74.1622,7029,1840003596
Branchburg Park,NJ,New Jersey,Somerset,40.5723,-74.6849,8876,1840033233
Neptune City,NJ,New Jersey,Monmouth,40.2002,-74.0335,7753,1840003677
Juliustown,NJ,New Jersey,Burlington,40.0118,-74.6712,08022 08042,1840026546
Hewitt,NJ,New Jersey,Passaic,41.1418,-74.3107,7421,1840033296
Cherry Hill,NJ,New Jersey,Camden,39.9348,-75.0307,8002,1840033244
Denville,NJ,New Jersey,Morris,40.8923,-74.4774,7834,1840033262
Avalon,NJ,New Jersey,Cape May,39.0906,-74.7357,8202,1840003808
Ewan,NJ,New Jersey,Gloucester,39.6987,-75.186,8062,1840033272
Blawenburg,NJ,New Jersey,Somerset,40.4058,-74.6973,8558,1840024272
West Wildwood,NJ,New Jersey,Cape May,39.0009,-74.8245,8260,1840001601
Flagtown,NJ,New Jersey,Somerset,40.517,-74.6843,8821,1840033276
Yorketown,NJ,New Jersey,Monmouth,40.3064,-74.3385,7726,1840033488
Mullica Hill,NJ,New Jersey,Gloucester,39.7266,-75.2191,8062,1840016703
Jacksonville,NJ,New Jersey,Burlington,40.0504,-74.7635,8505,1840033309
Rancocas,NJ,New Jersey,Burlington,40.0107,-74.8668,8060,1840033394
Hi-Nella,NJ,New Jersey,Camden,39.8366,-75.0217,8083,1840003780
Brookdale,NJ,New Jersey,Essex,40.8348,-74.1798,7003,1840024254
Wallington,NJ,New Jersey,Bergen,40.8535,-74.1067,7057,1840000922
Ledgewood,NJ,New Jersey,Morris,40.8812,-74.656,7852,1840033324
Ocean Gate,NJ,New Jersey,Ocean,39.9261,-74.1355,8740,1840001493
Surf City,NJ,New Jersey,Ocean,39.6621,-74.1698,8008,1840001494
Holiday Heights,NJ,New Jersey,Ocean,39.9394,-74.2572,8757,1840033481
Park Ridge,NJ,New Jersey,Bergen,41.0353,-74.0422,7656,1840000917
Morris Plains,NJ,New Jersey,Morris,40.8357,-74.4785,7950,1840003576
Hamilton Square,NJ,New Jersey,Mercer,40.2249,-74.6525,08690 08691,1840024324
Heathcote,NJ,New Jersey,Middlesex,40.3907,-74.5756,08852 08540,1840033480
Brownville,NJ,New Jersey,Middlesex,40.4009,-74.2959,8857,1840033468
Riverdale,NJ,New Jersey,Morris,40.9921,-74.3125,7457,1840000950
Greentree,NJ,New Jersey,Camden,39.899,-74.9614,08003 08034,1840033472
Dover,NJ,New Jersey,Morris,40.8859,-74.5597,07801 07802,1840003581
Liberty Corner,NJ,New Jersey,Somerset,40.6648,-74.5774,7920,1840033327
Crandon Lakes,NJ,New Jersey,Sussex,41.1234,-74.8403,7860,1840004954
Tabor,NJ,New Jersey,Morris,40.8712,-74.4799,7878,1840033424
Clifton,NJ,New Jersey,Passaic,40.8631,-74.1575,07014 07013 07012 07011 07015,1840003511
Pine Beach,NJ,New Jersey,Ocean,39.9358,-74.1699,8741,1840001484
Elwood,NJ,New Jersey,Atlantic,39.573,-74.7148,08215 08217 08037,1840005594
Wrightstown,NJ,New Jersey,Burlington,40.0262,-74.6299,08640 08562,1840001481
Oakland,NJ,New Jersey,Bergen,41.0313,-74.2411,7436,1840000912
Secaucus,NJ,New Jersey,Hudson,40.7809,-74.0662,07094 07096,1840001033
Villas,NJ,New Jersey,Cape May,39.0157,-74.935,8251,1840005869
