city, state_id, state_name, county, longitude, latitude, zips, fips id
Holly,WA,Washington,Kitsap,47.5576,-122.9785,98380,1840037775
Valley,WA,Washington,Stevens,48.173,-117.7244,99181,1840025241
Republic,WA,Washington,Ferry,48.6485,-118.733,99166,1840019766
Odessa,WA,Washington,Lincoln,47.3326,-118.6893,99159,1840022295
Edgewood,WA,Washington,Pierce,47.2309,-122.2832,98372 98371,1840019852
Rice,WA,Washington,Stevens,48.4288,-118.1703,99167,1840037810
Shoreline,WA,Washington,King,47.7563,-122.3425,98155 98177 98133 98160,1840021118
Cusick,WA,Washington,Pend Oreille,48.3327,-117.2963,99119,1840021060
Virginia,WA,Washington,Kitsap,47.7073,-122.6374,98370,1840037724
Concrete,WA,Washington,Skagit,48.5371,-121.7511,98237,1840022283
Langley,WA,Washington,Island,48.0336,-122.408,98260,1840019780
Othello,WA,Washington,Adams,46.8226,-119.1654,99344,1840019862
North City,WA,Washington,King,47.7557,-122.3135,98155,1840037689
Hazel Dell,WA,Washington,Clark,45.6797,-122.6553,98665,1840037662
Colfax,WA,Washington,Whitman,46.9032,-117.3386,99111,1840018458
Metaline,WA,Washington,Pend Oreille,48.8539,-117.3898,99152,1840022276
Randle,WA,Washington,Lewis,46.5351,-121.957,98377,1840037809
Millwood,WA,Washington,Spokane,47.6858,-117.2805,99206 99212,1840022289
Snoqualmie Pass,WA,Washington,Kittitas,47.4015,-121.411,98068,1840037862
Bangor,WA,Washington,Kitsap,47.7209,-122.746,98383,1840037618
Thorp,WA,Washington,Kittitas,47.0655,-120.6709,98946,1840018439
Tahlequah,WA,Washington,King,47.3326,-122.5073,98070,1840037596
Prescott,WA,Washington,Walla Walla,46.2989,-118.3126,99348,1840021175
Buckley,WA,Washington,Pierce,47.1614,-122.02,98321,1840018455
Dalkena,WA,Washington,Pend Oreille,48.2449,-117.2377,99156,1840037841
Leland,WA,Washington,Jefferson,47.8918,-122.8866,98376,1840037785
Fruitvale,WA,Washington,Yakima,46.6179,-120.5531,98902,1840037656
Port Hadlock,WA,Washington,Jefferson,48.0318,-122.7582,98339,1840037773
University Place,WA,Washington,Pierce,47.2146,-122.5461,98466 98467 98464,1840021130
Morton,WA,Washington,Lewis,46.5576,-122.2815,98356,1840019882
Deep River,WA,Washington,Wahkiakum,46.3523,-123.6983,98638,1840023929
Elberton,WA,Washington,Whitman,46.9813,-117.2213,99130,1840037648
Kingston,WA,Washington,Kitsap,47.8014,-122.4989,98346,1840017338
Palouse,WA,Washington,Whitman,46.9103,-117.0753,99161,1840019863
Vader,WA,Washington,Lewis,46.4046,-122.9569,98593 98596,1840021163
Donald,WA,Washington,Yakima,46.4737,-120.3923,98951,1840023853
Miles,WA,Washington,Lincoln,47.9107,-118.2925,99122,1840037686
Asotin,WA,Washington,Asotin,46.3372,-117.043,99402,1840018500
Joyce,WA,Washington,Clallam,48.1365,-123.7341,98363,1840037779
Eagledale,WA,Washington,Kitsap,47.6143,-122.5154,98110,1840037643
Port Ludlow,WA,Washington,Jefferson,47.9101,-122.7006,98365,1840018388
Loomis,WA,Washington,Okanogan,48.8235,-119.6398,98827,1840025235
New London,WA,Washington,Grays Harbor,47.0573,-123.9271,98550,1840037504
Desert Aire,WA,Washington,Grant,46.6873,-119.9311,99349,1840037611
Poulsbo,WA,Washington,Kitsap,47.7417,-122.6408,98370,1840019822
Cedonia,WA,Washington,Stevens,48.1538,-118.1692,99137,1840037537
Union,WA,Washington,Mason,47.3475,-123.0952,98592,1840025253
Suquamish,WA,Washington,Kitsap,47.7236,-122.5831,98392 98370,1840018411
Deep Creek,WA,Washington,Spokane,47.6429,-117.7122,99029,1840023917
Yoman,WA,Washington,Pierce,47.1865,-122.7062,98004,1840023916
Cordell,WA,Washington,Okanogan,48.8665,-119.412,98844,1840037757
Hoquiam,WA,Washington,Grays Harbor,46.9857,-123.9006,98550,1840019845
Nespelem,WA,Washington,Okanogan,48.1669,-118.9724,99155,1840022268
Ephrata,WA,Washington,Grant,47.3119,-119.5342,98823,1840019813
Kent,WA,Washington,King,47.3887,-122.2128,98031 98030 98032 98042 98035 98064 98089,1840018424
Mukilteo,WA,Washington,Snohomish,47.9096,-122.3035,98275,1840019793
Boise,WA,Washington,King,47.1804,-122.0157,98022,1840037748
Kirkland,WA,Washington,King,47.6996,-122.1982,98033 98011 98034 98083,1840019836
Waitsburg,WA,Washington,Walla Walla,46.2696,-118.1499,99361,1840021173
Ridgecrest,WA,Washington,King,47.7473,-122.3179,98586 98577,1840023907
Freeman,WA,Washington,Spokane,47.5182,-117.1958,99036,1840037655
Dallesport,WA,Washington,Klickitat,45.6316,-121.1749,98617 98635,1840018525
Redmond,WA,Washington,King,47.6776,-122.1176,98052 98073,1840019835
Wilkeson,WA,Washington,Pierce,47.1034,-122.0496,98396,1840022310
Sisco Heights,WA,Washington,Snohomish,48.1187,-122.1076,98223,1840037510
Lewisville,WA,Washington,Clark,45.8124,-122.5146,98604 98622,1840037855
Kennard Corner,WA,Washington,Snohomish,47.8201,-122.2076,98012,1840037671
Benge,WA,Washington,Adams,46.9093,-118.1025,99105,1840037619
Granger,WA,Washington,Yakima,46.3459,-120.1928,98932,1840019872
Yarrow Point,WA,Washington,King,47.6452,-122.2178,98004,1840022300
Lost Creek,WA,Washington,Pend Oreille,48.6094,-117.3636,99119,1840037790
Moxee City,WA,Washington,Yakima,46.5537,-120.3831,98936,1840037687
Hockinson,WA,Washington,Clark,45.7302,-122.4833,98606,1840017399
Oakville,WA,Washington,Grays Harbor,46.8402,-123.2348,98568,1840019848
Tukwila,WA,Washington,King,47.4749,-122.2727,98108 98178 98168 98188 98138 98190,1840021120
Mabana,WA,Washington,Island,48.0945,-122.4151,98282,1840037567
Kangley,WA,Washington,King,47.3618,-121.8801,98051,1840037782
Clallam Bay,WA,Washington,Clallam,48.2536,-124.2579,98326,1840025247
Newport,WA,Washington,Pend Oreille,48.1791,-117.0546,99156,1840019765
Enetai,WA,Washington,Kitsap,47.5884,-122.6056,98310,1840023794
Clearview,WA,Washington,Snohomish,47.8292,-122.1452,98296 98012 98072,1840023773
Sahalee,WA,Washington,King,47.6348,-122.0554,98074,1840037883
Yelm,WA,Washington,Thurston,46.9398,-122.6261,98576 98597,1840021146
Midway,WA,Washington,Pierce,47.3048,-122.5896,98335,1840037574
Olympia,WA,Washington,Thurston,47.0417,-122.8958,98501 98502 98506 98504 98507 98508,1840019865
Endicott,WA,Washington,Whitman,46.928,-117.6865,99125,1840021137
Lind,WA,Washington,Adams,46.9706,-118.614,99341,1840021134
Fife,WA,Washington,Pierce,47.2327,-122.3519,98424,1840019853
Newport Hills,WA,Washington,King,47.5409,-122.1765,98056,1840037688
Upper Preston,WA,Washington,King,47.5051,-121.9076,98027,1840037827
Pateros,WA,Washington,Okanogan,48.0555,-119.9,98846,1840019763
Nordland,WA,Washington,Jefferson,48.0509,-122.691,98358,1840037579
Tyler,WA,Washington,Spokane,47.436,-117.7835,99004,1840037721
Camden,WA,Washington,Pend Oreille,48.0474,-117.2399,99009,1840037533
Rockport,WA,Washington,Skagit,48.4854,-121.6065,98283,1840018365
Port Orchard,WA,Washington,Kitsap,47.516,-122.6616,98366 98367,1840019821
Preston,WA,Washington,King,47.5237,-121.9271,98027,1840037806
Tieton,WA,Washington,Yakima,46.7027,-120.756,98947,1840022319
Rochester,WA,Washington,Thurston,46.8287,-123.0721,98579,1840018459
Bingen,WA,Washington,Klickitat,45.7151,-121.4695,98605,1840018529
Harbour Pointe,WA,Washington,Snohomish,47.8857,-122.3051,98275,1840037871
Wellpinit,WA,Washington,Stevens,47.8879,-117.988,99040,1840037726
Glacier,WA,Washington,Whatcom,48.8902,-121.9323,98244,1840017292
Farmington,WA,Washington,Whitman,47.0887,-117.0464,99128,1840021140
Eastsound,WA,Washington,San Juan,48.6968,-122.9055,98245,1840037735
Central Park,WA,Washington,Grays Harbor,46.9705,-123.7018,98520,1840017358
Bremerton,WA,Washington,Kitsap,47.5436,-122.7121,98310 98312 98314 98367 98337,1840018410
Friday Harbor,WA,Washington,San Juan,48.5324,-123.0656,98250,1840021065
Carnation,WA,Washington,King,47.6443,-121.9041,98014,1840018421
Lake Shore,WA,Washington,Clark,45.6911,-122.6912,98665 98685,1840037873
Houghton,WA,Washington,King,47.6609,-122.206,98033,1840037664
Lake Cavanaugh,WA,Washington,Skagit,48.3225,-122.0121,98274,1840037851
Lake Stevens,WA,Washington,Snohomish,48.0028,-122.0964,98258 98205,1840019794
Mineral,WA,Washington,Lewis,46.7193,-122.1859,98355,1840025263
Lake Stickney,WA,Washington,Snohomish,47.8709,-122.2596,98087 98204,1840037894
Acme,WA,Washington,Whatcom,48.7146,-122.2293,98220,1840017288
Oyehut,WA,Washington,Grays Harbor,47.0233,-124.1632,98550,1840037697
Mossyrock,WA,Washington,Lewis,46.5305,-122.4887,98564,1840019883
Bridgeport,WA,Washington,Douglas,48.0062,-119.6732,98813,1840018387
Fobes Hill,WA,Washington,Snohomish,47.9392,-122.1341,98290,1840037736
Rosario,WA,Washington,San Juan,48.6487,-122.876,98245,1840037708
Brewster,WA,Washington,Okanogan,48.1034,-119.7758,98812,1840018359
Fox Island,WA,Washington,Pierce,47.2475,-122.6255,98333,1840037870
Canyon Park,WA,Washington,Snohomish,47.7909,-122.1926,98021,1840037626
Rock Island,WA,Washington,Douglas,47.3738,-120.1369,98850,1840019796
High Rock,WA,Washington,Snohomish,47.8129,-121.9826,98272,1840037774
Rockford,WA,Washington,Spokane,47.4512,-117.1309,99030,1840021095
Erlands Point,WA,Washington,Kitsap,47.5998,-122.6929,98312,1840037651
Montesano,WA,Washington,Grays Harbor,47.0108,-123.5868,98563,1840019847
Gorst,WA,Washington,Kitsap,47.5238,-122.7056,98312 98367,1840023795
Johnson,WA,Washington,Whitman,46.6316,-117.1379,99113,1840037669
Alderton,WA,Washington,Pierce,47.1718,-122.2192,98390 98372 98374,1840037523
Dusty,WA,Washington,Whitman,46.8102,-117.6519,99143,1840037642
Tekoa,WA,Washington,Whitman,47.2254,-117.074,99033,1840021135
Bay Center,WA,Washington,Pacific,46.6211,-123.9533,98527,1840017375
La Center,WA,Washington,Clark,45.8585,-122.6752,98629 98642,1840019910
Mazama,WA,Washington,Okanogan,48.5921,-120.404,98862,1840037794
Selleck,WA,Washington,King,47.3757,-121.8684,98051,1840037816
Amanda Park,WA,Washington,Grays Harbor,47.4532,-123.9194,98526,1840023816
Sequim,WA,Washington,Clallam,48.0747,-123.0948,98382,1840021076
Sunnydale,WA,Washington,King,47.4632,-122.3337,98148,1840037713
Van Zandt,WA,Washington,Whatcom,48.789,-122.1918,98244,1840037830
McDonald,WA,Washington,Grant,47.0713,-119.2156,98837,1840037571
Moclips,WA,Washington,Grays Harbor,47.2348,-124.2025,98571 98562,1840018442
Ocean Park,WA,Washington,Pacific,46.4961,-124.0443,98640 98637,1840018468
West Valley,WA,Washington,Yakima,46.5921,-120.6051,98908,1840037892
Thompson Place,WA,Washington,Thurston,47.0554,-122.7835,98516,1840037716
Dungeness,WA,Washington,Clallam,48.1468,-123.1232,98382,1840037641
Birch Bay,WA,Washington,Whatcom,48.923,-122.7543,98230,1840017289
Stratford,WA,Washington,Grant,47.4268,-119.2816,98851,1840037595
Ione,WA,Washington,Pend Oreille,48.7401,-117.4224,99139,1840021061
Tacoma,WA,Washington,Pierce,47.2431,-122.4531,98422 98403 98404 98405 98408 98409 98402 98406 98407 98465 98418 98416 98444 98421 98401 98411 98412 98413 98415 98417 98419 98448 98471 98481 98490,1840021129
Barberton,WA,Washington,Clark,45.7136,-122.6114,98662 98686 98666 98668,1840017397
Yacolt,WA,Washington,Clark,45.8653,-122.4065,98675,1840022333
Coulee Dam,WA,Washington,Okanogan,47.9688,-118.9759,99116,1840022270
Almota,WA,Washington,Whitman,46.7029,-117.4694,99111,1840037524
Skamokawa,WA,Washington,Wahkiakum,46.2704,-123.4571,98647,1840037511
Woodinville,WA,Washington,King,47.7568,-122.1479,98072,1840021121
Swinomish Village,WA,Washington,Skagit,48.4082,-122.5113,98257,1840037887
Methow,WA,Washington,Okanogan,48.1289,-120.0056,98834,1840025237
Bay View,WA,Washington,Skagit,48.487,-122.4628,98273,1840037745
Newaukum,WA,Washington,King,47.2573,-122.1018,98092,1840037578
Meadow Glade,WA,Washington,Clark,45.7523,-122.5614,98604,1840018517
Disautel,WA,Washington,Okanogan,48.345,-119.2299,98841,1840023755
Copalis Crossing,WA,Washington,Grays Harbor,47.1079,-124.0693,98550,1840037634
Burley,WA,Washington,Kitsap,47.4167,-122.6376,98359 98367 98322,1840023793
Riverside,WA,Washington,Okanogan,48.5046,-119.5109,98849,1840021059
Ocean Shores,WA,Washington,Grays Harbor,46.9686,-124.1521,98569,1840019849
Bethel,WA,Washington,Kitsap,47.4874,-122.6176,98367,1840023792
South Hill,WA,Washington,Pierce,47.1203,-122.2848,98375 98374 98373,1840037886
Baring,WA,Washington,King,47.7661,-121.4803,98224,1840017339
Winona,WA,Washington,Whitman,46.9457,-117.8005,99125,1840037514
Leadpoint,WA,Washington,Stevens,48.9094,-117.5875,99114,1840037784
Brooklyn,WA,Washington,Pacific,46.7762,-123.5099,98537,1840037531
Mansfield,WA,Washington,Douglas,47.8118,-119.6384,98830,1840022286
Esperance,WA,Washington,Snohomish,47.7937,-122.3468,98026,1840037867
Springdale,WA,Washington,Stevens,48.0572,-117.7466,99173,1840022275
Okanogan,WA,Washington,Okanogan,48.3683,-119.5775,98840,1840019760
Cedar Mountain,WA,Washington,King,47.4482,-122.0732,98038,1840037535
Moses Lake,WA,Washington,Grant,47.1276,-119.2762,98837,1840019817
Littlerock,WA,Washington,Thurston,46.9018,-123.0179,98512,1840037679
Trentwood,WA,Washington,Spokane,47.6966,-117.2108,99216,1840037718
Mabton,WA,Washington,Yakima,46.2115,-119.9937,98935,1840019873
Klickitat,WA,Washington,Klickitat,45.818,-121.1626,98628,1840017404
Puyallup,WA,Washington,Pierce,47.1794,-122.2901,98372 98374 98373 98371 98352,1840019859
Cinebar,WA,Washington,Lewis,46.6043,-122.5318,98533,1840037756
San de Fuca,WA,Washington,Island,48.2351,-122.7232,98277,1840037739
Cathlamet,WA,Washington,Wahkiakum,46.2058,-123.3836,98612,1840022327
Richardson,WA,Washington,San Juan,48.4515,-122.8988,98261,1840037585
Sumner,WA,Washington,Pierce,47.219,-122.2337,98390,1840021128
Davenport,WA,Washington,Lincoln,47.6562,-118.1519,99122,1840018404
Cliffdell,WA,Washington,Yakima,46.9214,-121.042,98937,1840023851
Fall City,WA,Washington,King,47.5717,-121.9134,98024,1840017342
Dockton,WA,Washington,King,47.3718,-122.4593,98070,1840037639
Conway,WA,Washington,Skagit,48.3356,-122.3444,98238,1840017311
Marshall,WA,Washington,Spokane,47.5649,-117.4994,99224,1840037516
Walla Walla,WA,Washington,Walla Walla,46.0678,-118.3364,99362,1840021174
Canterwood,WA,Washington,Pierce,47.3765,-122.6022,98332,1840037842
Lexington,WA,Washington,Cowlitz,46.1873,-122.9054,98626,1840037677
Country Homes,WA,Washington,Spokane,47.7478,-117.4196,99208 99218 99251,1840017334
Altoona,WA,Washington,Wahkiakum,46.2699,-123.6145,98643,1840023875
South Cle Elum,WA,Washington,Kittitas,47.1859,-120.9522,98943 98922,1840022304
Waldron,WA,Washington,San Juan,48.6876,-123.0369,98297,1840037599
Chesaw,WA,Washington,Okanogan,48.946,-119.0514,98844,1840037754
Sunnyslope,WA,Washington,Kitsap,47.5045,-122.729,98148,1840023968
Olympic View,WA,Washington,Kitsap,47.694,-122.7404,98383,1840037692
Hood,WA,Washington,Skamania,45.7248,-121.5581,98651,1840037555
Elbe,WA,Washington,Pierce,46.7653,-122.1946,98330,1840017364
Venice,WA,Washington,Kitsap,47.667,-122.5799,98110,1840037722
Cumberland,WA,Washington,King,47.2829,-121.9271,98022,1840037759
Ostrander,WA,Washington,Cowlitz,46.1926,-122.8921,98626,1840037695
Cohassett Beach,WA,Washington,Grays Harbor,46.8655,-124.1053,98595,1840017355
Deming,WA,Washington,Whatcom,48.8381,-122.2313,98247 98244,1840018345
Sekiu,WA,Washington,Clallam,48.2637,-124.3012,98381,1840025248
Terrace Heights,WA,Washington,Yakima,46.6022,-120.4474,98901,1840018465
Nemah,WA,Washington,Pacific,46.512,-123.886,98586,1840037577
Neilton,WA,Washington,Grays Harbor,47.4031,-123.8782,98552 98575 98566,1840018443
Grays River,WA,Washington,Wahkiakum,46.3607,-123.5892,98621,1840023877
Ashford,WA,Washington,Pierce,46.7537,-122.0113,98304,1840017363
Boistfort,WA,Washington,Lewis,46.5351,-123.1337,98532,1840037530
Almira,WA,Washington,Lincoln,47.7105,-118.9369,99103,1840021108
Bothell,WA,Washington,King,47.774,-122.2039,98021 98011,1840018419
South Broadway,WA,Washington,Yakima,46.5662,-120.5167,98903,1840037885
Edwall,WA,Washington,Lincoln,47.5046,-117.9511,99008,1840037646
Georgetown,WA,Washington,King,47.3576,-121.9737,98051,1840037766
Maryhill,WA,Washington,Klickitat,45.6928,-120.807,98620,1840017403
Huntsville,WA,Washington,Columbia,46.2871,-118.1072,99328,1840037666
Greenbank,WA,Washington,Island,48.0982,-122.5729,98253,1840037497
Murphys Corner,WA,Washington,Snohomish,47.8782,-122.2068,98012,1840037503
Tokeland,WA,Washington,Pacific,46.709,-123.9839,98590,1840018469
Felida,WA,Washington,Clark,45.7138,-122.7103,98685,1840037495
Fairview,WA,Washington,Kitsap,47.6215,-122.6685,98311,1840037652
Tumwater,WA,Washington,Thurston,46.9925,-122.9227,98501 98512 98511,1840021145
Uniontown,WA,Washington,Whitman,46.539,-117.0862,99179,1840022316
Coupeville,WA,Washington,Island,48.2172,-122.6778,98239,1840021075
River Road,WA,Washington,Clallam,48.0677,-123.1276,98382,1840037861
Duvall,WA,Washington,King,47.7354,-121.9726,98019,1840018427
Marcus,WA,Washington,Stevens,48.6643,-118.06,99126 99151,1840022273
Seattle Heights,WA,Washington,Snohomish,47.8104,-122.324,98036,1840037711
Strandell,WA,Washington,Whatcom,48.9121,-122.3582,98247,1840037594
Key Center,WA,Washington,Pierce,47.3376,-122.7506,98349 98394 98329 98395,1840023833
Grand Mound,WA,Washington,Thurston,46.8051,-123.0119,98579 98531,1840017366
Taholah,WA,Washington,Grays Harbor,47.3283,-124.2728,98587,1840018447
Port Blakely,WA,Washington,Kitsap,47.5973,-122.5101,98110,1840037582
Malone,WA,Washington,Grays Harbor,46.9779,-123.3035,98559 98541,1840026097
Boston Harbor,WA,Washington,Thurston,47.1384,-122.901,98506,1840037622
Rainier,WA,Washington,Thurston,46.8917,-122.6866,98576,1840021147
Menlo,WA,Washington,Pacific,46.6215,-123.6471,98577,1840037683
Azwell,WA,Washington,Chelan,47.9371,-119.8765,98816,1840037744
Glendale,WA,Washington,Island,47.9395,-122.3585,98236,1840037658
Monroe,WA,Washington,Snohomish,47.8594,-121.9854,98272,1840019791
Sawyer,WA,Washington,Yakima,46.4565,-120.3614,98951,1840037587
Clarkston,WA,Washington,Asotin,46.4154,-117.0501,99403,1840018499
Spanaway,WA,Washington,Pierce,47.0979,-122.4233,98387 98445,1840018451
Gig Harbor,WA,Washington,Pierce,47.335,-122.5966,98332 98335,1840019855
Big Lake,WA,Washington,Skagit,48.3933,-122.2422,98274,1840017313
Smyrna,WA,Washington,Grant,46.8393,-119.6623,99357,1840037592
Carlton,WA,Washington,Okanogan,48.2482,-120.1162,98814,1840037751
Monitor,WA,Washington,Chelan,47.4868,-120.4181,98836,1840037797
Des Moines,WA,Washington,King,47.3914,-122.3154,98148 98198,1840018426
Carlisle,WA,Washington,Grays Harbor,47.1548,-124.0985,98536,1840037750
Metaline Falls,WA,Washington,Pend Oreille,48.8616,-117.3707,99153,1840022277
Breidablick,WA,Washington,Kitsap,47.802,-122.6493,98370,1840037623
Snohomish,WA,Washington,Snohomish,47.9277,-122.0971,98290 98291,1840021078
Richland,WA,Washington,Benton,46.2828,-119.2939,99352 99354,1840019889
Parkland,WA,Washington,Pierce,47.1417,-122.4376,98444 98445 98447,1840018453
Veradale,WA,Washington,Spokane,47.6568,-117.1963,99037,1840037723
Kummer,WA,Washington,King,47.2868,-122.0212,98010,1840037561
Woodland,WA,Washington,Cowlitz,45.9147,-122.7503,98674,1840021181
Washougal,WA,Washington,Clark,45.5812,-122.3433,98671,1840021190
Boyds,WA,Washington,Ferry,48.7244,-118.1322,99141,1840026091
Bonney Lake,WA,Washington,Pierce,47.1789,-122.1698,98391,1840018454
South Prairie,WA,Washington,Pierce,47.1373,-122.094,98385,1840022308
Larimers Corner,WA,Washington,Snohomish,47.8918,-122.1446,98296,1840037564
Porter,WA,Washington,Grays Harbor,46.9489,-123.2736,98541,1840023818
Lisabeula,WA,Washington,King,47.4073,-122.5176,98070,1840037565
Saint John,WA,Washington,Whitman,47.0912,-117.5883,99171,1840021139
Spokane Valley,WA,Washington,Spokane,47.6625,-117.2345,99206 99016 99212 99216 99037 99211 99213 99215,1840021094
Bellevue,WA,Washington,King,47.5953,-122.155,98004 98005 98006 98007 98008 98009 98015,1840018417
Custer,WA,Washington,Whatcom,48.9143,-122.6397,98240 98248,1840018344
Orcas,WA,Washington,San Juan,48.5979,-122.9446,98280,1840037694
Diablo,WA,Washington,Whatcom,48.7135,-121.1412,98283,1840037762
Christopher,WA,Washington,King,47.334,-122.2321,98001,1840037539
Midvale Corner,WA,Washington,Island,47.9926,-122.4176,98236,1840037573
Marysville,WA,Washington,Snohomish,48.0812,-122.1559,98271 98270,1840019789
Newcastle,WA,Washington,King,47.5304,-122.1633,98059 98056,1840019831
North Bend,WA,Washington,King,47.4899,-121.7741,98045,1840019833
Three Lakes,WA,Washington,Snohomish,47.942,-121.9924,98290,1840018375
Kendall,WA,Washington,Whatcom,48.9167,-122.1381,98244 98266,1840017293
Kanaskat,WA,Washington,King,47.3204,-121.8937,98051,1840037781
Wilbur,WA,Washington,Lincoln,47.7579,-118.7144,99185,1840022296
Enumclaw,WA,Washington,King,47.2018,-121.9898,98022,1840019825
Nile,WA,Washington,Yakima,46.8368,-120.9455,98937,1840023854
Alderwood Manor,WA,Washington,Snohomish,47.8145,-122.2676,98036,1840017323
Clarkston Heights,WA,Washington,Asotin,46.3963,-117.0824,99403,1840037631
Pacific Beach,WA,Washington,Grays Harbor,47.215,-124.1967,98571,1840023817
