city, state_id, state_name, county, longitude, latitude, zips, fips id
Fort Salonga,NY,New York,Suffolk,40.906,-73.2992,11768,1840005013
Stella Niagara,NY,New York,Niagara,43.202,-79.0423,14174,1840033966
West Gilgo Beach,NY,New York,Suffolk,40.6129,-73.4196,11702,1840033987
Roslyn Heights,NY,New York,Nassau,40.7787,-73.6396,11577,1840005254
Cold Brook,NY,New York,Herkimer,43.2397,-75.039,13324,1840004155
West Babylon,NY,New York,Suffolk,40.7112,-73.3567,11704 11707,1840005109
Manorhaven,NY,New York,Nassau,40.8399,-73.7127,11050,1840005306
Babylon,NY,New York,Suffolk,40.6949,-73.3271,11702,1840005142
Watervliet,NY,New York,Albany,42.7243,-73.7068,12189,1840002495
Macedon,NY,New York,Wayne,43.0683,-77.3036,14502,1840004291
Appleton,NY,New York,Niagara,43.3276,-78.6481,14008,1840033840
South Fallsburg,NY,New York,Sullivan,41.7218,-74.635,12747 12733 12779,1840004788
Ocean Beach,NY,New York,Suffolk,40.6464,-73.1565,11770,1840005127
Roslyn Estates,NY,New York,Nassau,40.7937,-73.6611,11576,1840005322
Valley Cottage,NY,New York,Rockland,41.116,-73.9436,10994 10989,1840004971
Hempstead,NY,New York,Nassau,40.7043,-73.6193,11550 11551,1840005293
Amenia,NY,New York,Dutchess,41.8493,-73.5541,12501,1840004738
Cayuga Heights,NY,New York,Tompkins,42.468,-76.4876,14850,1840004546
Ravena,NY,New York,Albany,42.4755,-73.8113,12143,1840004492
Aurora,NY,New York,Cayuga,42.7511,-76.6994,13026,1840004244
Websters Corners,NY,New York,Erie,42.7834,-78.7464,14127,1840033997
Lake View,NY,New York,Erie,42.7112,-78.9361,14085,1840033904
Remsen,NY,New York,Oneida,43.3282,-75.187,13438,1840004212
Country Knolls,NY,New York,Saratoga,42.9141,-73.8062,12019,1840034043
Huntington Bay,NY,New York,Suffolk,40.9014,-73.4163,11743,1840005119
New York,NY,New York,New York,40.6943,-73.9249,11229 11226 11225 11224 11222 11221 11220 11385 10169 10168 10167 10165 10162 10282 10280 10040 10044 11109 11102 11103 11104 11105 11379 11378 11697 11694 11692 11693 11691 10271 10279 10278 10075 10302 10452 11451 10475 10474 10471 10470 10473 10472 11228 11223 10103 11368 11369 11366 11367 11365 11362 11363 11360 11361 10028 10029 10026 10027 10024 10025 10022 10023 10020 10021 11212 11213 11210 11211 11216 11217 11214 11215 11218 11219 10152 10153 10154 10306 10305 10310 10311 10312 10314 11432 11433 11430 11436 11434 11435 10453 10451 10457 10456 10455 10454 10459 10458 10128 10004 10005 10006 10007 10001 10002 10003 10009 11238 11239 11230 11231 11232 11233 11234 11235 11236 11237 11375 11374 11377 11371 11370 11373 11372 10170 10171 10172 10173 10174 10177 11351 10039 10038 10035 10034 10037 10036 10031 10030 10033 10032 11201 11208 11203 11205 11204 11207 11206 11209 11411 11412 11413 11414 11415 11416 11417 11418 11419 11101 11106 11001 11005 11004 10065 10069 10199 10309 10308 10307 10304 10303 10301 11429 11428 11421 11420 11423 11422 11425 11424 11427 11426 10466 10467 10464 10465 10462 10463 10460 10461 10468 10469 10119 10115 10112 10110 10111 11364 11359 11358 11357 11356 11355 11354 10019 10018 10013 10012 10011 10010 10017 10016 10014 10008 10041 10043 10045 10055 10060 10080 10081 10087 10090 10101 10102 10104 10105 10106 10107 10108 10109 10113 10114 10116 10117 10118 10120 10121 10122 10123 10124 10125 10126 10129 10130 10131 10132 10133 10138 10150 10151 10155 10156 10157 10158 10159 10160 10163 10164 10166 10175 10176 10178 10179 10185 10203 10211 10212 10213 10242 10249 10256 10258 10259 10260 10261 10265 10268 10269 10270 10272 10273 10274 10275 10276 10277 10281 10285 10286 10313 11120 11202 11241 11242 11243 11245 11247 11249 11251 11252 11256 11352 11380 11381 11386 11405 11431 11439 11499 11690 11695,1840034016
Leeds,NY,New York,Greene,42.2529,-73.894,12451,1840004645
Old Bethpage,NY,New York,Nassau,40.7557,-73.4544,11804 11735,1840005247
Scranton,NY,New York,Erie,42.7406,-78.8342,14075,1840033956
Tomkins Cove,NY,New York,Rockland,41.257,-73.9835,10986,1840033972
Keeseville,NY,New York,Essex,44.5047,-73.4822,12944,1840033988
Tallman,NY,New York,Rockland,41.1112,-74.0999,10901,1840033969
Whitesboro,NY,New York,Oneida,43.124,-75.2966,13492,1840004216
Southampton,NY,New York,Suffolk,40.8778,-72.4004,11968 11969,1840005137
Scarsdale,NY,New York,Westchester,40.9902,-73.7773,10583,1840004943
Endwell,NY,New York,Broome,42.1185,-76.0219,13760 13762,1840004657
West Chazy,NY,New York,Clinton,44.8178,-73.5118,12992,1840026118
Narrowsburg,NY,New York,Sullivan,41.6006,-75.0579,12764,1840004783
Bridgeport,NY,New York,Madison,43.1545,-75.9734,13030 13082,1840033857
Glenfield,NY,New York,Lewis,43.7103,-75.4021,13343,1840033890
East Farmingdale,NY,New York,Suffolk,40.7336,-73.4169,11735,1840034046
Florida,NY,New York,Orange,41.3312,-74.3533,10921,1840004867
East Wilson,NY,New York,Niagara,43.2412,-78.7592,14108,1840033878
Hobart,NY,New York,Delaware,42.3715,-74.6691,13788,1840004619
Morris,NY,New York,Otsego,42.548,-75.2455,13808,1840004455
Richfield Springs,NY,New York,Otsego,42.8537,-74.9862,13439,1840004457
Rouses Point,NY,New York,Clinton,44.993,-73.3633,12979,1840004043
Massapequa,NY,New York,Nassau,40.6676,-73.4706,11758,1840005274
North Babylon,NY,New York,Suffolk,40.7311,-73.3251,11703,1840005054
Bronx,NY,New York,Bronx,40.8501,-73.8662,10453 10457 10460 10458 10467 10468 10451 10452 10456 10454 10455 10459 10474 10463 10471 10466 10469 10470 10475 10461 10462 10464 10465 10472 10473,1840033999
Town Line,NY,New York,Erie,42.8858,-78.561,14086 14004,1840004382
Whitesville,NY,New York,Allegany,42.0378,-77.7625,14897,1840033990
Friendship,NY,New York,Allegany,42.2055,-78.1419,14739,1840004603
Amagansett,NY,New York,Suffolk,40.9844,-72.1326,11930 11937,1840005014
Fulton,NY,New York,Oswego,43.3168,-76.4161,13069,1840000347
Newton Falls,NY,New York,St. Lawrence,44.2106,-74.9891,13666,1840034021
Chateaugay,NY,New York,Franklin,44.9266,-74.0804,12920,1840004072
Shenorock,NY,New York,Westchester,41.3306,-73.7409,10598,1840004926
Zena,NY,New York,Ulster,42.021,-74.0855,12401 12498,1840004730
Towers Corners,NY,New York,Niagara,43.2581,-79.0092,14174,1840033973
Briarcliff Manor,NY,New York,Westchester,41.14,-73.844,10510,1840004948
Wantagh,NY,New York,Nassau,40.6686,-73.5104,11793,1840005281
Seaford,NY,New York,Nassau,40.6678,-73.4922,11783,1840005275
Spring Brook,NY,New York,Erie,42.8181,-78.6756,14059,1840033965
West Valley,NY,New York,Cattaraugus,42.4036,-78.6115,14171,1840026204
Cherry Creek,NY,New York,Chautauqua,42.2959,-79.1008,14723,1840004578
Prattsville,NY,New York,Greene,42.33,-74.4213,12468,1840025504
Alder Creek,NY,New York,Oneida,43.4234,-75.2279,13301,1840033836
North Gates,NY,New York,Monroe,43.1718,-77.7064,14606,1840024047
Irvington,NY,New York,Westchester,41.0349,-73.8661,10503 10533,1840004933
Vestal Center,NY,New York,Broome,42.0329,-76.0149,13850,1840033977
Plattekill,NY,New York,Ulster,41.6205,-74.0606,12589 12528,1840004710
North Valley Stream,NY,New York,Nassau,40.684,-73.7077,11580 11003,1840005244
East Norwich,NY,New York,Nassau,40.8496,-73.5288,11771 11732,1840005237
Montour Falls,NY,New York,Schuyler,42.3499,-76.8483,14865 14891,1840004583
Washingtonville,NY,New York,Orange,41.4296,-74.1578,10992,1840004882
Harriman,NY,New York,Orange,41.3088,-74.1444,10926,1840004870
Poughkeepsie,NY,New York,Dutchess,41.6949,-73.921,12601 12603 12602,1840000500
Panama,NY,New York,Chautauqua,42.0747,-79.485,14767,1840004569
Firthcliffe,NY,New York,Orange,41.4409,-74.0353,12518,1840004854
Hadley,NY,New York,Saratoga,43.3095,-73.8461,12835,1840024044
Bay View,NY,New York,Erie,42.7792,-78.8578,14219,1840033847
South Huntington,NY,New York,Suffolk,40.8225,-73.3921,11746,1840005100
Clyde,NY,New York,Wayne,43.0839,-76.8707,14433,1840004298
Lido Beach,NY,New York,Nassau,40.5904,-73.6121,11569 11561,1840005271
Mineola,NY,New York,Nassau,40.7469,-73.6392,11501,1840005310
Patchogue,NY,New York,Suffolk,40.7621,-73.0185,11772,1840005129
Duanesburg,NY,New York,Schenectady,42.7636,-74.135,12053 12056,1840004443
Sagaponack,NY,New York,Suffolk,40.9302,-72.2726,11962,1840005134
Riverside,NY,New York,Steuben,42.1554,-77.0802,14830 14870,1840004552
Sayville,NY,New York,Suffolk,40.7478,-73.084,11796 11782,1840005092
Turin,NY,New York,Lewis,43.6292,-75.4107,13473,1840004137
East Avon,NY,New York,Livingston,42.9128,-77.7072,14414,1840024070
Livonia Center,NY,New York,Livingston,42.821,-77.6421,14487,1840024078
Eastport,NY,New York,Suffolk,40.8407,-72.7251,11933 11972 11941,1840005042
Bay Park,NY,New York,Nassau,40.6303,-73.667,11518,1840005230
Clarence,NY,New York,Erie,42.9739,-78.593,14031,1840026184
Johnson City,NY,New York,Broome,42.1233,-75.9625,13790,1840004658
Stannards,NY,New York,Allegany,42.0741,-77.9123,14895,1840004605
Marlboro,NY,New York,Ulster,41.6028,-73.9774,12542,1840004722
North Great River,NY,New York,Suffolk,40.7599,-73.1678,11752,1840005057
Gardiner,NY,New York,Ulster,41.6795,-74.1479,12525,1840004713
Constantia,NY,New York,Oswego,43.2548,-76.0109,13044,1840004187
Crugers,NY,New York,Westchester,41.2279,-73.9259,10520,1840004918
Spencer,NY,New York,Tioga,42.2144,-76.4964,14883,1840004669
Lake Carmel,NY,New York,Putnam,41.4612,-73.6681,10512,1840004890
Brockport,NY,New York,Monroe,43.2136,-77.9405,14420 14430,1840004287
Tonawanda,NY,New York,Erie,43.0105,-78.8805,14150 14151,1840004381
Lake Ronkonkoma,NY,New York,Suffolk,40.8308,-73.1112,11767 11779,1840005086
Baldwin Harbor,NY,New York,Nassau,40.6296,-73.6026,11510,1840005229
East White Plains,NY,New York,Westchester,41.039,-73.7476,10604,1840033877
Waddington,NY,New York,St. Lawrence,44.8591,-75.197,13694,1840004064
Mamaroneck,NY,New York,Westchester,40.9469,-73.7316,10543,1840004935
Grand View-on-Hudson,NY,New York,Rockland,41.0629,-73.9208,10960,1840004974
East Rochester,NY,New York,Monroe,43.1121,-77.4869,14445,1840004289
Greenport,NY,New York,Suffolk,41.1031,-72.3669,11944,1840005117
Depew,NY,New York,Erie,42.9117,-78.7044,14043,1840004397
Nichols,NY,New York,Tioga,42.02,-76.3704,13812,1840004667
Mohawk,NY,New York,Herkimer,43.0104,-75.0075,13407,1840004151
Rye,NY,New York,Westchester,40.969,-73.6878,10580,1840000784
West Hempstead,NY,New York,Nassau,40.6959,-73.6507,11552,1840005282
Adams,NY,New York,Jefferson,43.8102,-76.023,13605,1840004119
South Nyack,NY,New York,Rockland,41.0797,-73.9127,10960,1840004985
Ovid,NY,New York,Seneca,42.6756,-76.8229,14521,1840004419
Irondequoit,NY,New York,Monroe,43.2096,-77.5705,14609 14621 14622 14617,1840004279
Brocton,NY,New York,Chautauqua,42.3899,-79.4429,14716,1840004575
New Hartford,NY,New York,Oneida,43.071,-75.2886,13413,1840004206
Nissequogue,NY,New York,Suffolk,40.9023,-73.1921,11780,1840005124
Mayfield,NY,New York,Fulton,43.1028,-74.2661,12078 12117,1840004309
Weedsport,NY,New York,Cayuga,43.0482,-76.5637,13166,1840004243
Haverstraw,NY,New York,Rockland,41.1934,-73.952,10927,1840004975
Norwood,NY,New York,St. Lawrence,44.7481,-74.997,13668,1840004060
Gordon Heights,NY,New York,Suffolk,40.8645,-72.9678,11763 11953,1840005072
Retsof,NY,New York,Livingston,42.8325,-77.8757,14539 14533,1840024080
Fayetteville,NY,New York,Onondaga,43.0308,-75.9985,13066,1840004320
South Hill,NY,New York,Tompkins,42.4113,-76.4883,14850,1840004541
Hermon,NY,New York,St. Lawrence,44.467,-75.2311,13652,1840004056
Machias,NY,New York,Cattaraugus,42.4156,-78.4882,14101,1840024097
Chittenango,NY,New York,Madison,43.0462,-75.8749,13037,1840004361
Old Field,NY,New York,Suffolk,40.9614,-73.1324,11733,1840005128
Prattsburgh,NY,New York,Steuben,42.5248,-77.2884,14873,1840026198
Fillmore,NY,New York,Allegany,42.4669,-78.1107,14735,1840004602
Speonk,NY,New York,Suffolk,40.8195,-72.7054,11972,1840033964
Fonda,NY,New York,Montgomery,42.9536,-74.372,12068,1840004400
North Hornell,NY,New York,Steuben,42.3455,-77.6606,14843,1840004550
Worcester,NY,New York,Otsego,42.6018,-74.749,12197,1840025469
Calverton,NY,New York,Suffolk,40.9163,-72.7645,11933 11949,1840005024
Bethpage,NY,New York,Nassau,40.7495,-73.4856,11714,1840005233
Fort Montgomery,NY,New York,Orange,41.3402,-73.9853,10928 10922,1840004855
Cape Vincent,NY,New York,Jefferson,44.1263,-76.3302,13618,1840004124
Harrison,NY,New York,Westchester,41.0233,-73.7192,10604 10580 10577 10528,1840004931
Cleveland,NY,New York,Oswego,43.2398,-75.8847,13042,1840004198
Campbell,NY,New York,Steuben,42.2351,-77.1937,14821,1840026196
Edgewater,NY,New York,Erie,43.0464,-78.9098,14072,1840033880
Tuxedo Park,NY,New York,Orange,41.2007,-74.206,10987,1840004878
Round Lake,NY,New York,Saratoga,42.9376,-73.7958,12151 12118,1840004249
Palmyra,NY,New York,Wayne,43.0609,-77.2298,14522,1840004293
Farnham,NY,New York,Erie,42.5951,-79.0809,14061 14081,1840004384
Rodman,NY,New York,Jefferson,43.8512,-75.9406,13682,1840023987
Elba,NY,New York,Genesee,43.0768,-78.1889,14058,1840004370
North Chili,NY,New York,Monroe,43.1198,-77.8056,14514,1840033924
Purchase,NY,New York,Westchester,41.0409,-73.7146,10577,1840034005
Sauquoit,NY,New York,Oneida,43.0042,-75.2599,13456,1840033953
Edwards,NY,New York,St. Lawrence,44.3231,-75.2517,13635,1840004066
Fowlerville,NY,New York,Livingston,42.894,-77.8479,14423,1840024071
Athens,NY,New York,Greene,42.2695,-73.8104,12015,1840004649
Cedarville,NY,New York,Herkimer,42.9306,-75.1127,13357,1840033862
Pulaski,NY,New York,Oswego,43.5659,-76.127,13142,1840004194
Hamlin,NY,New York,Monroe,43.3023,-77.9218,14464,1840026163
Chappaqua,NY,New York,Westchester,41.1601,-73.7672,10514,1840004916
Menands,NY,New York,Albany,42.691,-73.7271,12204,1840004491
Boonville,NY,New York,Oneida,43.4813,-75.3296,13309,1840004219
Cassville,NY,New York,Oneida,42.9459,-75.2543,13318,1840033861
Norfolk,NY,New York,St. Lawrence,44.7923,-74.9866,13668 13667,1840004052
Richville,NY,New York,St. Lawrence,44.4151,-75.3924,13681,1840004063
Ronkonkoma,NY,New York,Suffolk,40.804,-73.1258,11779,1840005071
Armonk,NY,New York,Westchester,41.132,-73.7137,10504,1840004914
Lake George,NY,New York,Warren,43.426,-73.715,12845,1840004185
Van Cortlandtville,NY,New York,Westchester,41.3148,-73.9037,10567,1840033976
Brewster Hill,NY,New York,Putnam,41.4228,-73.6069,10509,1840004888
Woodstock,NY,New York,Ulster,42.0414,-74.1178,12498,1840004729
Cortland,NY,New York,Cortland,42.6004,-76.1784,13045,1840000419
Sandy Creek,NY,New York,Oswego,43.6434,-76.0863,13145 13083,1840004195
Bellvale,NY,New York,Orange,41.2504,-74.3107,10990,1840033849
Palatine Bridge,NY,New York,Montgomery,42.9143,-74.5747,13428,1840004406
Norwich,NY,New York,Chenango,42.5333,-75.5227,13815,1840000424
Hudson Falls,NY,New York,Washington,43.3042,-73.5818,12839,1840004178
Millerton,NY,New York,Dutchess,41.953,-73.5113,12546,1840004750
Hunter,NY,New York,Greene,42.2117,-74.2162,12442,1840004647
Bowmansville,NY,New York,Erie,42.9384,-78.6848,14026,1840033854
Wynantskill,NY,New York,Rensselaer,42.6881,-73.6467,12180 12198,1840004435
Bellerose,NY,New York,Nassau,40.7242,-73.7167,11001,1840005337
Durhamville,NY,New York,Oneida,43.1225,-75.665,13054,1840026151
Falconer,NY,New York,Chautauqua,42.119,-79.1973,14733,1840004564
Fairview,NY,New York,Westchester,41.0442,-73.7963,10607 10603,1840033884
Honeoye Falls,NY,New York,Monroe,42.9557,-77.5903,14472,1840004282
Garden City,NY,New York,Nassau,40.7266,-73.6447,11530 11531 11599,1840005289
Lonelyville,NY,New York,Suffolk,40.6409,-73.1748,11770,1840033909
Nassau,NY,New York,Rensselaer,42.514,-73.6108,12123,1840004437
Northwest Harbor,NY,New York,Suffolk,41.0053,-72.222,11937,1840034057
Millport,NY,New York,Chemung,42.2681,-76.8363,14864,1840004689
New Cassel,NY,New York,Nassau,40.76,-73.5649,11590,1840005239
Port Jefferson,NY,New York,Suffolk,40.9465,-73.0579,11777,1840005131
Baldwinsville,NY,New York,Onondaga,43.157,-76.3318,13027,1840004330
Centerport,NY,New York,Suffolk,40.8943,-73.3714,11721,1840005027
Hillburn,NY,New York,Rockland,41.1264,-74.1704,10931,1840004976
Red Oaks Mill,NY,New York,Dutchess,41.6522,-73.8746,12603,1840004745
Napeague,NY,New York,Suffolk,40.995,-72.0707,11930,1840005050
Youngstown,NY,New York,Niagara,43.2486,-79.0444,14174,1840004275
Coram,NY,New York,Suffolk,40.8813,-73.0059,11727 11784 11738 11776,1840005032
Village Green,NY,New York,Onondaga,43.1324,-76.3108,13027,1840034064
Canastota,NY,New York,Madison,43.0835,-75.7559,13032,1840004359
Walker Valley,NY,New York,Ulster,41.6386,-74.3775,12566,1840004726
Saltaire,NY,New York,Suffolk,40.6388,-73.1948,11706,1840005135
Champlain,NY,New York,Clinton,44.9882,-73.4412,12919,1840004044
Barryville,NY,New York,Sullivan,41.4776,-74.911,12719,1840033845
Washington Mills,NY,New York,Oneida,43.0479,-75.2811,13413 13479,1840024028
Seneca Knolls,NY,New York,Onondaga,43.12,-76.2873,13027 13209,1840034041
Silver Springs,NY,New York,Wyoming,42.6605,-78.0855,14550,1840004470
Gansevoort,NY,New York,Saratoga,43.1962,-73.6518,12831,1840033887
High Falls,NY,New York,Ulster,41.8275,-74.1184,12440,1840004715
Franklin Square,NY,New York,Nassau,40.7002,-73.6775,11010,1840005256
Willsboro Point,NY,New York,Essex,44.4087,-73.3782,12996,1840033991
Ballston Spa,NY,New York,Saratoga,43.0068,-73.8524,12020,1840004254
Spackenkill,NY,New York,Dutchess,41.6549,-73.9102,12603,1840034063
Hampton,NY,New York,Washington,43.5248,-73.2518,12837,1840033894
Fairport,NY,New York,Monroe,43.099,-77.4427,14450,1840004280
Scottsburg,NY,New York,Livingston,42.6639,-77.7124,14545,1840024081
Windham,NY,New York,Greene,42.315,-74.2482,12496,1840004646
Hogansburg,NY,New York,Franklin,44.9739,-74.6632,13655,1840033897
Leicester,NY,New York,Livingston,42.7709,-77.8969,14481,1840004423
Westfield,NY,New York,Chautauqua,42.3219,-79.5747,14787,1840004573
Oswego,NY,New York,Oswego,43.4516,-76.5005,13126,1840000348
Woodbury,NY,New York,Orange,41.3284,-74.1004,10917 10930 10926,1840004883
Smyrna,NY,New York,Chenango,42.6869,-75.5688,13464,1840004512
Yorkville,NY,New York,Oneida,43.1124,-75.2739,13495 13502,1840004217
Unionville,NY,New York,Orange,41.3013,-74.5619,10988,1840004879
Forest Home,NY,New York,Tompkins,42.453,-76.4701,14850,1840004540
Hilton,NY,New York,Monroe,43.29,-77.7925,14468,1840004281
Saint Regis Falls,NY,New York,Franklin,44.6764,-74.5309,12980,1840025341
Linwood,NY,New York,Livingston,42.8967,-77.9476,14525 14486,1840024077
South Lockport,NY,New York,Niagara,43.1377,-78.6864,14094,1840004271
Moriches,NY,New York,Suffolk,40.8068,-72.8235,11955,1840005048
Furnace Woods,NY,New York,Westchester,41.2648,-73.886,10567,1840033886
East Marion,NY,New York,Suffolk,41.1291,-72.342,11939,1840005037
Monsey,NY,New York,Rockland,41.1183,-74.068,10952 10977,1840004961
North Tonawanda,NY,New York,Niagara,43.0457,-78.8659,14120,1840000372
North Massapequa,NY,New York,Nassau,40.7031,-73.4679,11758,1840005241
Laurel Hollow,NY,New York,Nassau,40.8541,-73.4755,11791,1840005302
Port Washington,NY,New York,Nassau,40.8268,-73.6764,11050 11051 11052 11053 11054 11055,1840005252
Annsville,NY,New York,Westchester,41.3076,-73.9279,10567,1840033839
Wisner,NY,New York,Orange,41.2709,-74.3265,10990,1840034009
Elma Center,NY,New York,Erie,42.8282,-78.6342,14059 14140,1840004372
Jamestown,NY,New York,Chautauqua,42.0975,-79.2366,14701 14702,1840000446
East Nassau,NY,New York,Rensselaer,42.533,-73.5085,12123 12062,1840004441
Wallkill,NY,New York,Ulster,41.6085,-74.1646,12589,1840004727
Roe Park,NY,New York,Westchester,41.3065,-73.8835,10567,1840033945
Titusville,NY,New York,Dutchess,41.6663,-73.8633,12603,1840024107
Kerhonkson,NY,New York,Ulster,41.7797,-74.2956,12446,1840004718
Upper Nyack,NY,New York,Rockland,41.1143,-73.9058,10960,1840004988
East Shoreham,NY,New York,Suffolk,40.946,-72.8812,11792 11786,1840034048
Webster,NY,New York,Monroe,43.215,-77.4225,14580,1840004286
Syosset,NY,New York,Nassau,40.8157,-73.502,11791 11773,1840005278
Sloatsburg,NY,New York,Rockland,41.162,-74.1902,10974,1840004984
Greenwich,NY,New York,Washington,43.0864,-73.4966,12834,1840004177
Yorktown Heights,NY,New York,Westchester,41.2697,-73.7755,10598,1840004930
Milford,NY,New York,Otsego,42.5905,-74.947,13807,1840004454
West Hurley,NY,New York,Ulster,42.0083,-74.1121,12491 12401 12498 12433,1840004728
Sidney,NY,New York,Delaware,42.3066,-75.3983,13838,1840004621
Northampton,NY,New York,Suffolk,40.879,-72.6825,11901,1840034038
Rhinebeck,NY,New York,Dutchess,41.9294,-73.9081,12572,1840004753
Amity,NY,New York,Orange,41.2682,-74.4549,10990,1840033838
East Meadow,NY,New York,Nassau,40.7197,-73.5604,11554,1840005236
South Otselic,NY,New York,Chenango,42.6467,-75.7813,13155,1840033961
Camillus,NY,New York,Onondaga,43.0385,-76.3103,13031,1840004331
Molyneaux Corners,NY,New York,Niagara,43.2103,-78.7973,14094,1840033917
Parish,NY,New York,Oswego,43.4058,-76.1262,13131,1840004192
Montauk,NY,New York,Suffolk,41.0471,-71.9449,11954,1840005047
West Falls,NY,New York,Erie,42.7014,-78.6822,14170,1840033986
Bellerose Terrace,NY,New York,Nassau,40.7221,-73.7252,11001,1840005231
Angola on the Lake,NY,New York,Erie,42.655,-79.0523,14006,1840004373
De Kalb Junction,NY,New York,St. Lawrence,44.5047,-75.2852,13630,1840034018
Tivoli,NY,New York,Dutchess,42.0587,-73.9119,12583,1840004754
East Rockaway,NY,New York,Nassau,40.6432,-73.6672,11563 11518,1840005343
Crystal Beach,NY,New York,Ontario,42.8095,-77.2582,14424,1840026187
Kaser,NY,New York,Rockland,41.1214,-74.0686,10952,1840004977
Crompond,NY,New York,Westchester,41.2908,-73.8356,10598 10547 10567,1840004917
Gang Mills,NY,New York,Steuben,42.1534,-77.123,14870,1840004548
Tannersville,NY,New York,Greene,42.1936,-74.1353,12485,1840004648
Apalachin,NY,New York,Tioga,42.0705,-76.1626,13732,1840004665
Castorland,NY,New York,Lewis,43.8861,-75.5163,13620,1840004138
Harris Hill,NY,New York,Erie,42.973,-78.6793,14221,1840004378
Oneonta,NY,New York,Otsego,42.4551,-75.0666,13820,1840000405
Bloomingburg,NY,New York,Sullivan,41.552,-74.4437,12721,1840004794
Centre Island,NY,New York,Nassau,40.9018,-73.5211,11771,1840005340
Mineville,NY,New York,Essex,44.0933,-73.5246,12956 12998,1840023959
Tribes Hill,NY,New York,Montgomery,42.9479,-74.2988,12177 12068,1840004399
Owego,NY,New York,Tioga,42.1047,-76.263,13827,1840004668
West Carthage,NY,New York,Jefferson,43.973,-75.6219,13619,1840004118
Port Leyden,NY,New York,Lewis,43.5838,-75.3413,13433,1840004136
Wampsville,NY,New York,Madison,43.0772,-75.7097,13163 13032,1840004358
Wheatley Heights,NY,New York,Suffolk,40.7625,-73.3703,11798,1840005114
Montebello,NY,New York,Rockland,41.1316,-74.1134,10901,1840004978
Middleburgh,NY,New York,Schoharie,42.598,-74.3298,12122,1840004484
Lyon Mountain,NY,New York,Clinton,44.7249,-73.8823,12952,1840004041
Silver Creek,NY,New York,Chautauqua,42.5426,-79.1677,14136,1840004571
Sackets Harbor,NY,New York,Jefferson,43.9418,-76.1182,13685,1840004116
Barker,NY,New York,Niagara,43.3282,-78.5535,14012,1840004276
Kenmore,NY,New York,Erie,42.9646,-78.8713,14217,1840004386
Smallwood,NY,New York,Sullivan,41.6595,-74.8202,12778 12786,1840004787
Belmont,NY,New York,Allegany,42.2226,-78.0328,14813,1840004612
Lorraine,NY,New York,Jefferson,43.7656,-75.9523,13659,1840023982
Greenlawn,NY,New York,Suffolk,40.863,-73.3642,11740 11743,1840005074
Scottsville,NY,New York,Monroe,43.0221,-77.7555,14546,1840004284
Long Beach,NY,New York,Nassau,40.5887,-73.666,11561,1840000988
Lowville,NY,New York,Lewis,43.7867,-75.4874,13367,1840004134
Kings Park,NY,New York,Suffolk,40.8887,-73.2452,11754,1840005085
Belle Terre,NY,New York,Suffolk,40.9607,-73.0672,11777,1840005143
Milton,NY,New York,Ulster,41.6587,-73.9664,12547,1840004706
Bellmore,NY,New York,Nassau,40.6569,-73.5285,11710,1840005232
Holbrook,NY,New York,Suffolk,40.7944,-73.0707,11741,1840005078
Hammondsport,NY,New York,Steuben,42.4082,-77.2236,14840,1840004549
Rock Hill,NY,New York,Sullivan,41.615,-74.5827,12775,1840004784
Perry,NY,New York,Wyoming,42.7174,-78.0064,14530,1840004469
East Garden City,NY,New York,Nassau,40.7317,-73.5981,11549 11530 11553 11590,1840005235
Piermont,NY,New York,Rockland,41.0423,-73.915,10968,1840004982
Arcade,NY,New York,Wyoming,42.5317,-78.4327,14009,1840004473
Galway,NY,New York,Saratoga,43.0185,-74.0318,12074,1840004248
Gainesville,NY,New York,Wyoming,42.6415,-78.1347,14066,1840004468
Nedrow,NY,New York,Onondaga,42.9779,-76.1417,13205 13120,1840004314
Sand Ridge,NY,New York,Oswego,43.2559,-76.2317,13132,1840034061
Mount Upton,NY,New York,Chenango,42.4265,-75.3832,13809,1840033918
Griffins Mills,NY,New York,Erie,42.7239,-78.6672,14170,1840033893
Pine Island,NY,New York,Orange,41.2979,-74.4593,10969,1840033933
Alfred,NY,New York,Allegany,42.2543,-77.7897,14802 14803,1840004608
Sloan,NY,New York,Erie,42.8921,-78.7918,14206 14212,1840004390
Copake Falls,NY,New York,Columbia,42.1202,-73.5247,12517,1840033866
East Williston,NY,New York,Nassau,40.7608,-73.6336,11596,1840005344
Shortsville,NY,New York,Ontario,42.9555,-77.2234,14548,1840004413
Gilbertsville,NY,New York,Otsego,42.4694,-75.3226,13776,1840004452
Portageville,NY,New York,Wyoming,42.5698,-78.04,14536,1840033939
Port Byron,NY,New York,Cayuga,43.0365,-76.6261,13140,1840004241
Bohemia,NY,New York,Suffolk,40.7717,-73.1271,11716,1840005020
Tuckahoe,NY,New York,Westchester,40.953,-73.823,10707,1840004946
Valatie,NY,New York,Columbia,42.4134,-73.6778,12184,1840004632
Brentwood,NY,New York,Suffolk,40.7839,-73.2522,11717,1840005021
Cuba,NY,New York,Allegany,42.2183,-78.2752,14727,1840004615
Guilford,NY,New York,Chenango,42.4072,-75.4899,13780,1840025490
Troy,NY,New York,Rensselaer,42.7354,-73.6751,12182 12180 12181,1840003087
Nyack,NY,New York,Rockland,41.0919,-73.9143,10960,1840004981
Halesite,NY,New York,Suffolk,40.8864,-73.4139,11743,1840005075
